Id,Name,Target,L1,L2,L3,L4,L5,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5
849456,"Cally",4,95,55,90,70,25,5,-15,-5,45,5,10,10,60,70,0
849458,"bonzai tree",4.1429,100,95,40,55,20,5,-25,-10,-25,5,0,80,45,60,0
849521,"waiting room",4.3333,60,70,75,60,40,50,40,-10,-10,-15,70,45,20,25,0
849609,"The Hiding Spot",4.0625,65,20,50,80,90,-30,5,45,20,5,55,10,55,65,30
849648,"Bike Riders",4,25,50,75,90,55,5,-15,-15,0,70,15,10,25,25,55
849692,"Gelato",4,50,45,95,70,45,70,40,5,-15,-20,50,25,5,45,20
849887,"california poppy",4,60,85,70,45,25,55,5,0,15,0,70,55,40,40,20
849931,"Sokoban",4.25,55,20,10,50,90,55,5,0,-25,-30,-15,10,0,-5,35
850019,"Light of Day",4.25,95,65,40,30,25,-40,-20,5,20,25,10,-10,-15,-15,-5
850086,"June",4,75,90,85,95,85,-10,-20,10,-5,-25,45,35,75,50,-5
850109,"Triad of Black Knight",4.5,40,30,20,10,40,5,5,5,5,-5,5,5,0,0,5
850251,"fistwish",4,50,80,80,90,20,25,20,5,0,20,25,55,30,-5,0
850346,"Giddyup",5,20,40,95,75,15,0,0,0,15,10,-5,5,5,30,5
850423,"new lounge",4.3333,30,15,5,10,20,40,5,5,15,45,40,0,0,5,20
850463,"green river",4.3333,90,75,45,20,10,-10,-30,-25,-15,0,55,65,30,5,0
850509,"Free download",4,15,20,45,75,90,5,5,-20,-15,-25,-5,20,45,70,75
850547,"Easter Sunday",4,100,90,50,15,5,0,-10,-15,20,5,5,90,50,-15,0
850571,"golden (easter) eggs",4,55,30,55,45,25,15,-5,0,35,45,65,35,60,-25,25
850607,"golden gate bridge at dusk",4.6667,40,50,95,50,60,55,50,-10,-20,-25,55,60,55,10,5
850615,"Valkyrie",4,35,75,95,30,50,10,20,5,40,50,5,10,15,-5,25
850703,"The Last Song",4,70,70,80,90,95,0,5,20,10,0,0,5,25,35,35
850747,"Rock Cliffs of  Montana De Oro",4.5,60,55,40,50,30,5,5,10,5,-5,10,25,35,50,30
850777,"Vintage",4.3333,40,40,55,70,95,30,15,15,15,0,15,15,25,25,20
850821,"Lovely Spring Day",4,45,80,85,85,80,60,15,10,10,-10,20,75,65,60,65
850822,"Quiet Gold",5,20,50,50,55,40,30,10,10,5,-5,20,50,45,40,35
850856,"rasberry lime",4,70,85,45,40,25,-15,-15,55,60,35,50,40,20,35,10
850882,"Blues to Wine",4.5,30,45,60,50,55,40,45,10,0,-5,20,50,20,0,-5
850933,"Seattle Sky",4.5,60,65,40,25,25,20,-5,-15,-5,0,40,45,5,5,-5
851014,"Desert Tornado",4,50,75,90,75,35,25,25,10,0,-5,35,40,50,35,25
851015,"Very Vividly Vivid",5,40,65,65,50,30,5,-45,30,70,60,-30,60,75,25,-30
851018,"The Soloist",4,75,65,60,35,30,30,40,55,20,0,55,45,40,25,5
851084,"Cape Hatteras",4.5,85,15,35,75,90,0,-5,-10,15,10,-10,-5,15,45,50
851130,"Werewolf Moon",4.3333,10,25,45,5,80,15,5,0,0,0,10,25,25,5,10
851133,"Terraza Sunset",4,60,75,85,20,60,50,30,10,25,50,25,30,55,-5,5
851146,"cloudy Mountain",5,100,85,55,15,45,5,0,5,0,0,0,-5,10,5,-20
851175,"tree",5,75,45,30,50,20,0,-5,-5,-10,-10,10,10,25,40,10
851187,"dark bird",4.5,15,30,40,55,15,0,-5,-10,-20,30,5,20,25,45,-10
851206,"Watermelon",4,50,55,70,80,55,55,45,25,-15,-15,25,30,35,55,55
851229,"cbs1",4.3333,75,50,35,45,80,40,5,5,40,20,25,10,-5,45,50
851255,"objecto quase",4.5,60,75,85,85,90,40,30,20,15,10,40,50,30,25,20
851373,"Playing with Purple",5,30,10,35,10,55,35,30,30,25,85,0,-15,-5,-20,25
851439,"Well Done",4.5,40,90,75,20,10,60,5,-5,5,0,50,55,20,10,5
851446,"our excursion",4.5,95,65,45,25,15,-5,-20,-20,-20,-15,20,70,50,35,20
851478,"asteroid rubble",4,55,70,85,55,20,30,40,5,5,10,45,55,5,10,20
851493,"Irish Flags",4.5,45,55,70,25,15,55,40,30,-10,0,55,60,70,30,0
851496,"Blue Rain",4.5,55,40,25,15,30,-10,-15,-5,10,55,-25,-15,-15,-10,25
851514,"Halong bay",4.25,20,55,75,30,15,20,5,5,0,0,10,15,15,5,5
851609,"My Funny Valentine",4,45,55,100,35,25,20,70,-5,0,10,5,10,30,5,10
851648,"Testing",4,80,90,80,85,60,10,5,25,-5,30,50,55,40,60,30
851673,"Ring It",4.5,95,80,55,35,20,-10,-25,-20,25,0,35,80,-5,-10,10
851685,"Penny",4.25,10,25,50,80,50,10,20,25,20,0,10,25,45,55,10
851693,"glameights",4.5,70,60,95,5,70,40,75,-15,10,35,60,70,45,5,75
851703,"Lichen Bright",4.5,30,55,50,90,50,35,40,-10,-20,0,35,55,-5,60,45
851775,"Fancy Dancer",4.4,55,45,25,35,35,55,50,40,-10,-15,65,60,30,-5,15
851824,"TeaTime",4.25,30,75,95,100,15,50,15,-35,-15,-10,40,75,90,55,-5
851864,"canyon floor",4,15,85,75,35,15,5,5,0,5,5,5,45,20,-5,-5
851894,"barely there",4,100,100,100,95,95,0,0,5,0,0,15,10,5,0,5
851974,"Wolf Trap Motel",4.3333,60,45,70,90,100,55,10,-5,-20,5,50,20,0,55,0
851981,"We shall burn bright",4.125,5,10,20,60,85,10,20,30,70,-20,0,0,0,45,60
852053,"Schism",4.3333,10,25,60,85,95,10,25,-35,-25,-25,10,25,20,-5,25
852071,"red spectrum",4,20,25,35,50,70,40,45,60,70,-5,25,35,50,60,15
852128,"golden chariot",4,60,50,35,50,35,15,25,10,25,10,15,30,15,25,10
852138,"plum to leaf",4,60,55,45,35,30,-10,-10,0,10,10,5,5,0,0,0
852142,"ship breakers",4.0833,100,70,45,25,15,-15,-10,0,25,0,45,30,25,30,5
852170,"Holy Land Images",4.6667,40,55,70,80,80,30,35,20,0,5,20,45,45,40,55
852200,"Dica",4,100,80,60,55,55,-5,-10,5,70,65,15,5,15,20,45
852225,"My Girl Two (also)",4,20,25,55,85,60,5,25,25,10,15,0,15,20,15,20
852293,"Mist",4,70,60,50,30,20,-15,-20,-5,-5,0,0,-5,-5,-15,-15
852330,"Wonder Full",4,75,95,70,5,25,-15,-5,-15,15,50,15,30,40,-25,5
852335,"The Usual and Blue",4,20,30,55,70,20,20,20,20,10,0,20,25,40,45,-5
852342,"Tip Taupe Shape",4,45,65,50,25,35,0,5,5,10,5,20,35,35,10,15
852354,"Swish of Fruit!",4,45,55,65,70,80,60,40,20,0,-10,20,35,45,55,65
852357,"3.14159265",4.2,20,85,20,50,75,10,-35,15,55,10,10,65,-10,-15,-25
852358,"I am not yellow!",4,95,85,70,35,15,-35,-35,0,50,50,20,-5,-50,-80,-60
852359,"Another Easter Passes Over",4,45,30,50,70,40,40,10,-5,5,35,5,5,20,30,-10
852361,"I am yellow!",4,100,95,100,100,100,-30,-30,-25,-20,-5,60,75,90,95,5
852373,"Portalupi Wine",4.5,50,5,5,30,80,15,5,5,5,5,20,5,5,10,10
852382,"math",4,90,75,35,20,10,-10,-25,-5,10,5,30,-10,0,10,5
852443,"Bunny",4,95,85,90,80,75,0,-5,-5,10,-10,20,25,40,15,20
852451,"Inner City",4.3333,10,20,30,50,90,10,5,0,-5,-10,-5,0,5,15,25
852454,"Mt. Bluemoor",4,95,50,40,5,5,0,-5,-5,5,5,15,5,0,-15,0
852465,"Paralyzed",4.3333,50,65,70,80,90,10,5,-10,-15,0,25,20,10,5,5
852510,"Butterfly",4.5,80,45,45,35,85,5,0,45,35,10,20,20,-5,0,5
852512,"bright butterfly",4.5,100,75,40,65,10,5,5,35,65,20,0,25,0,-5,-5
852516,"catch these butterfly",4.3333,55,90,80,55,35,70,0,-15,-25,50,50,55,55,55,-65
852519,"a cup of coffee",5,5,30,45,95,90,20,40,20,5,5,10,40,30,15,25
852520,"light to dark",4,5,15,30,65,90,20,30,40,35,5,10,20,40,70,25
852529,"butterfly on leaf",4.3333,95,75,55,25,45,-10,-30,-35,-30,5,-5,40,50,30,-35
852544,"Mountain Dust",4.5,70,60,60,35,40,10,25,40,5,-5,35,25,25,40,25
852619,"Apples",4.5,95,80,70,75,25,-5,-5,-20,-15,40,45,50,45,60,30
852626,"orange",4.5,40,80,45,60,85,-20,10,55,45,5,30,65,55,65,35
852642,"Chocolates",4.5,20,15,10,10,5,5,10,5,5,5,10,10,10,5,5
852644,"oranges garden",4.5,20,50,65,70,25,30,45,25,-15,-15,30,55,65,65,30
852646,"bunch of Oranges",4.5,45,55,65,70,80,40,35,25,-15,0,50,60,65,60,-10
852648,"the  Saint in Garden",4.5,20,45,65,60,25,30,40,25,-10,-15,30,50,65,55,30
852662,"ice & fire",4.5,10,20,5,25,40,15,35,5,-10,-20,10,30,5,-5,-10
852663,"bunches of grapes",4.5,45,75,80,65,50,15,-5,0,-10,15,55,50,15,65,0
852751,"Ice Breaker",4,75,80,95,75,50,25,10,-10,-35,-20,80,80,0,-10,-15
852752,"Neod",4.3333,15,60,45,45,85,0,25,20,-30,-10,5,55,40,0,25
852767,"Boring Sucks",4,75,70,80,65,50,0,-45,-20,50,75,5,5,80,70,45
852768,"Fiery Doubt",4.3333,90,95,65,40,15,10,-20,45,60,5,25,5,60,20,5
852771,"Lockdown",4,55,35,80,70,95,-20,20,5,5,0,5,35,40,25,0
852788,"st arnolds 3",4,40,65,75,90,90,-25,-60,-60,-65,-10,45,60,35,75,80
852804,"Strategy",4,70,65,60,45,20,5,40,65,55,5,30,50,55,45,15
852874,"kara",4,65,60,65,75,65,80,65,60,40,45,-30,15,40,55,45
852876,"New Garden",4,55,55,70,85,90,10,0,-15,0,10,10,20,25,25,-5
852957,"Ripen",4.5,10,15,30,45,60,20,30,10,15,25,5,10,20,30,30
853062,"Trapped In Another Dimension",4.5,95,90,85,70,55,-15,-35,0,35,80,30,30,85,75,25
853093,"Tea room",4,15,20,45,60,80,0,25,25,15,-10,0,5,25,30,35
853104,"Painted Daisies",4.3333,85,60,55,55,55,15,60,70,75,85,65,10,15,20,25
853150,"BatMitzvah gradient",4,5,50,55,80,0,5,65,65,30,0,5,5,0,0,0
853170,"southwest sunrise",4,25,50,75,90,55,5,-15,-15,0,70,15,10,25,25,55
853281,"chocolate variations",4,30,40,50,60,75,10,25,20,15,15,35,45,55,50,60
853283,"cherry chocolate",4,30,40,45,50,50,10,25,40,40,60,35,45,45,25,-10
853295,"Chapel Hill",4.5,15,55,50,15,10,10,-5,0,0,0,5,-5,10,10,5
853336,"Island Bay Sunset",4,60,80,90,55,35,15,25,5,5,0,5,25,35,0,-10
853358,"Wistful Wisteria",4,25,40,60,45,25,-5,-10,-20,15,20,35,45,50,-20,-25
853376,"Firestone",4.1,85,60,35,20,10,5,50,55,35,10,70,65,40,20,0
853405,"sunset",4,65,45,40,25,15,60,70,65,55,40,75,60,25,-20,-30
853412,"Moira",4.5,20,50,65,90,75,5,5,5,5,30,0,5,5,5,55
853424,"living",4,100,85,50,25,5,-10,-10,-20,20,5,35,40,20,15,10
853440,"Roses on Stones",4,80,75,65,55,45,25,20,15,10,5,5,5,10,10,10
853452,"Summer is Coming!",4,55,65,85,55,25,50,30,5,-10,0,40,30,50,10,-10
853460,"Souffle",4,15,30,45,75,80,25,40,45,25,0,20,40,55,65,45
853485,"DUKE WINS CHAMPIONSHIP",4,30,85,5,40,15,10,5,0,25,5,-30,0,0,35,-15
853538,"Meadow Breeze",4,85,75,70,65,40,0,10,20,30,30,50,45,40,35,0
853548,"a measure of love",4.2,80,95,75,55,30,-10,0,40,30,0,10,35,25,10,10
853566,"1982 Sofa",4.5,75,75,60,40,15,5,20,20,-10,5,0,15,10,0,0
853581,"dollhouse",4,80,70,50,80,90,15,15,15,-10,5,35,35,15,25,50
853626,"Phantasmagoria",4,40,50,35,5,5,15,-5,-5,10,5,15,15,-5,-15,0
853628,"A Book Signing",4,60,65,85,60,40,50,30,10,-5,40,40,30,45,10,5
853665,"chard greens",4,60,75,90,75,60,-55,-35,-70,-50,-25,40,-10,60,20,10
853694,"She wore puple",4.5,20,50,70,50,30,15,25,20,-15,30,20,35,40,20,-10
853716,"Eagle Head Nubula",4.5,40,60,75,45,5,10,5,5,10,10,40,50,-30,-25,-15
853723,"Grace",4.5,45,95,75,80,25,60,5,25,15,-15,35,10,65,65,5
853725,"Summer Sorbet",4.3333,65,80,80,65,45,-30,-15,20,45,65,55,75,75,55,25
853784,"Soft and Simple",4.5,85,65,60,50,90,-15,-35,-20,25,0,5,30,60,50,65
853858,"Mystery",4,5,35,65,60,40,0,0,5,25,20,0,-5,-15,5,5
854010,"The Fort",5,15,30,75,95,50,15,15,10,0,-5,10,10,50,30,0
854033,"favorable terms",4.5,20,45,60,80,95,5,0,-20,-30,-35,0,5,20,15,5
854034,"without you",4,30,35,45,45,50,30,25,15,10,10,-15,-10,-10,-15,-20
854035,"back to nature",4.25,20,25,40,70,90,5,15,25,20,5,5,0,20,35,55
854042,"Raspberry Peach Melba",4,75,80,90,95,50,40,25,10,5,65,55,45,30,20,30
854048,"Citrus Scented",4,95,90,85,80,75,0,5,15,25,-10,45,50,50,50,35
854155,"Bluebells and Bunnies",4,85,95,100,90,70,5,0,0,0,0,15,15,15,5,0
854232,"Morning",4.2857,85,80,65,40,20,10,-15,-30,-20,-15,75,60,40,15,5
854252,"Steampunk Copper",4,55,40,60,70,95,30,0,5,5,0,50,20,40,30,35
854291,"Mud Cracks",4.5,30,65,75,55,25,5,5,10,15,20,20,35,30,30,15
854321,"Kommunist",4,20,60,75,40,20,40,15,0,0,0,25,65,20,10,10
854478,"Baby Rust",4,45,60,65,80,90,10,0,0,15,5,15,30,15,20,15
854482,"French Ballroom",4,60,65,40,60,40,20,5,5,0,15,25,15,-10,20,5
854651,"buck iso50",4.5,50,85,70,25,55,45,10,20,-5,-30,45,70,60,35,5
854660,"Field of Sunflowers Dark",4.5,85,50,15,5,55,0,-15,-10,5,10,85,30,10,0,-50
854665,"Brick and Green",4.3333,30,80,95,75,45,0,-20,-5,10,35,0,45,30,45,20
854667,"carva",4.5,85,70,65,10,15,15,40,50,30,10,30,30,45,15,0
854670,"Cold rain",4,25,50,70,65,45,0,-5,-10,10,20,-5,0,15,10,10
854692,"Greatest hits",4.4,20,35,45,60,85,0,0,0,0,-5,0,15,20,0,0
854696,"pasivo simple",4.3333,25,45,75,60,15,30,55,15,-5,25,25,50,40,-15,10
854713,"Purple Sand",4.5,45,75,5,15,30,35,15,25,35,55,55,45,-15,-25,-30
854765,"Copy of 70s attforing",4.5,80,95,80,70,45,-5,-5,-15,-30,-25,25,40,15,70,50
854770,"Terrible Anonimato",4.5,5,80,55,25,5,5,15,40,45,10,10,5,30,20,5
854863,"march in like a lion",4,35,75,100,75,50,5,-5,-10,0,0,-5,5,20,45,15
854903,"Metro Paris",4,20,40,85,60,55,10,55,0,0,-25,-15,40,20,15,0
854955,"marc1",4,100,55,80,65,55,0,0,25,50,60,5,20,25,65,40
854966,"Wet Lemon",4.5,10,20,45,95,80,0,-5,-15,-35,-10,0,0,5,30,80
855078,"Aristocrat",4.5,30,60,75,30,15,-10,-25,0,10,10,0,10,50,35,15
855164,"skin tones of winter",4.5,30,30,45,75,60,10,25,25,20,20,10,15,20,25,10
855168,"Angry God",5,65,50,15,80,90,40,-5,5,0,-5,70,-5,0,80,55
855181,"Sky Colors",4.5,45,60,70,85,35,25,35,35,15,10,15,45,55,50,-20
855503,"Melon Collie",4.4286,20,60,85,20,60,15,5,10,0,50,20,15,25,0,35
855504,"Try Umphant",4.2,85,45,30,45,75,30,20,5,5,0,15,10,5,5,5
855508,"X Tatic",4.25,90,75,65,25,85,5,15,25,-10,-35,40,55,65,-5,-10
855545,"Eye",4.5,35,35,65,90,100,5,0,0,5,5,0,0,0,0,0
855549,"Old Timer",4,85,85,40,35,65,10,-10,10,-5,5,45,40,20,0,45
855571,"Raining in forest",4.5,0,10,10,40,45,0,5,0,-5,5,0,-5,0,5,5
855581,"Rain drop",4.5,80,65,40,50,80,-10,0,0,5,5,25,-20,-10,-15,-10
855586,"Tribute to  happiness",4,95,95,95,100,65,-45,-30,0,-5,50,35,40,45,35,35
855657,"From the drop",4.25,35,40,65,70,95,50,30,25,-15,0,40,50,65,65,10
855671,"pinkcomlementary",4,100,70,90,60,95,-20,-30,20,25,10,15,20,10,10,5
855783,"boiled Egg",4.5,40,70,90,80,60,10,10,5,-5,-5,25,20,0,5,10
855792,"Mr. Brown",4.5,30,45,65,70,85,15,20,15,20,10,15,30,40,35,35
855812,"Dark Energy Stunts Galaxies",4.5,5,60,40,15,10,0,75,55,35,25,0,-45,-30,-20,-10
855818,"Book Ends",4.3333,75,70,65,65,60,5,20,30,35,55,-15,-10,-5,-5,5
855821,"Plum",4.5,20,15,25,25,20,15,10,15,20,30,5,5,5,-10,-15
855904,"Rhubarb Pink",4.25,65,60,55,50,45,-5,5,15,30,40,40,30,20,10,0
855919,"Night of Roses",4,5,85,60,45,30,25,20,70,50,35,-25,25,20,10,-5
855968,"Plum with Attitude",4,15,95,15,20,40,30,5,30,25,50,-15,15,-10,0,25
856066,"Tutti frutti",4,25,55,65,80,90,10,55,-40,-30,-5,5,40,65,65,60
856170,"Amaretto on Ice Soooo Nice!!!!",4,60,90,50,35,25,35,10,30,25,20,35,-5,25,20,5
856172,"Touched",4,25,80,65,50,15,0,-5,65,55,30,0,25,30,30,0
856213,"Tornado weather",4.2,45,30,25,15,10,0,0,0,5,0,25,10,5,5,5
856248,"MELANCHOLIC PEACE",4,90,85,60,30,15,10,15,30,15,20,10,40,40,-10,0
856291,"Mesmer Eyesed Bella Mia",4,40,50,65,65,25,-10,-10,-10,10,0,0,5,-5,30,-10
856292,"Tesla Foeey",4,10,20,40,75,100,30,40,5,0,5,15,20,5,10,0
856302,"Adorato",4,10,50,35,35,30,-5,25,-5,0,0,10,20,5,10,10
856363,"Grey Green Tones Base 827f64",4,60,60,55,60,65,0,0,0,-10,-5,20,20,20,20,25
856862,"breathe",4,100,95,90,90,85,-15,-15,-20,-40,-45,25,30,40,55,40
856928,"Greengrey",4.5,90,100,50,80,45,-5,-5,0,-5,0,10,15,5,10,5
857081,"this beautiful Mess",4,35,35,35,25,10,5,0,0,5,15,10,15,10,15,10
857168,"softgreeting",4,80,90,85,55,90,15,-5,0,5,-10,10,15,25,15,0
857242,"butter  & coffee",4,65,50,40,90,100,10,5,20,-15,-5,50,30,20,15,25
857252,"the lamp",4,100,75,5,15,10,5,5,5,20,10,0,35,5,15,10
857254,"last  puff of smoke",4,80,15,25,90,85,20,10,0,0,0,45,20,10,40,15
857406,"Red Wine",4,70,100,30,5,95,0,0,40,5,15,0,5,25,5,5
857411,"My farm",4.5,40,45,55,35,70,35,20,15,0,0,30,35,40,30,5
857420,"flora and fauna",4,60,65,80,85,85,20,30,5,0,-20,20,40,30,25,65
857430,"timepass",4,40,40,65,10,60,45,-15,0,25,70,10,45,0,-5,45
857435,"love  and love",4.5,70,60,45,35,20,25,55,60,60,40,75,70,60,50,30
857510,"Grass Is Always Greener...",4,65,75,90,100,35,-35,-25,-15,-5,0,45,45,45,35,0
857702,"Contempo",4.5,15,40,80,90,95,0,20,5,-45,-10,0,-10,0,-10,0
857732,"Arabic Sun",4,80,85,90,100,20,15,0,-5,-10,20,70,65,55,40,5
857751,"Easter",4,70,80,100,75,50,20,30,-10,-5,-5,10,25,0,-10,-20
857779,"Being Here",4,60,40,90,75,45,40,10,5,0,-10,55,30,30,40,-10
857870,"lucy in the skies",4,35,45,55,85,55,45,60,15,-20,60,35,45,30,-15,20
858014,"Lost and found",4,15,20,30,40,55,5,5,5,15,20,5,10,10,5,10
858034,"Christ The King",4,100,60,65,35,40,5,20,15,30,35,0,65,-20,-40,-45
858047,"Lilac BG",4,40,50,60,80,15,-10,50,45,20,35,45,-45,-25,-15,-15
858128,"Like a Red Red Rose",4,10,25,35,30,15,30,45,60,-10,-5,20,35,50,35,20
858136,"caress",4,50,45,40,30,20,0,5,10,30,25,25,20,30,20,10
858221,"Lone Swing",4,40,55,80,5,15,30,5,0,0,0,20,25,10,5,15
858278,"earth",4,25,55,25,70,70,25,-10,10,-5,5,20,10,15,10,30
858322,"ugly girl",4,20,100,65,60,40,0,-5,65,80,65,0,50,10,30,15
858399,"pilgrim monument steps",4,35,40,65,55,20,5,5,40,55,35,10,25,65,55,30
858401,"Kiwi",4,30,20,95,75,60,10,30,-5,-15,-15,30,30,35,70,60
858496,"blue art",4,65,60,100,65,15,15,0,0,-15,5,60,20,5,0,-5
858655,"haishangtian",4,100,65,25,45,80,-5,-5,5,10,-15,35,60,10,35,20
858671,"beachy keen",4,60,80,95,85,70,-20,-10,0,10,35,-25,-15,30,55,75
858688,"skin shadows hair",4,55,10,55,95,80,35,10,20,5,10,25,10,20,10,20
858947,"Peach Blossom",4,90,95,95,95,100,10,10,5,5,5,20,20,15,10,10
858986,"Aelial",4.3333,15,90,75,70,45,0,-10,-5,15,40,-5,10,20,50,30
859007,"My rooms carpet",4,50,80,95,70,80,0,-5,-15,-15,25,25,40,-10,-10,65
859055,"Migi",4.2,40,20,30,60,80,45,20,0,-20,-10,30,0,20,30,50
859062,"toenning",4,5,30,75,90,60,0,30,10,5,0,0,40,35,30,10
859081,"Ariadne",4,50,70,85,95,35,15,10,5,0,-5,5,5,10,10,5
859185,"Container Graffiti",4,25,55,85,80,55,-5,65,10,5,-15,25,65,85,55,45
859220,"Maine Roe on Romaine",4.5,85,55,40,15,55,-10,-5,-5,25,45,55,45,40,20,55
859316,"Yellow tiger",4,80,75,55,35,25,20,10,15,25,10,80,65,40,20,10
859341,"Sincerely stationery",4.2,65,70,75,80,30,65,40,15,0,-5,45,50,45,40,10
859369,"Amuse bouche",4,65,55,20,10,60,0,10,5,5,-15,45,45,0,-5,5
859373,"Sieg",4,70,65,45,45,85,20,-35,-30,-30,5,40,55,45,0,-15
859382,"Drop The Line",4,65,50,35,30,25,-20,-15,-5,5,0,15,5,-5,-15,-5
859386,"Blueberry cola",4,15,25,30,40,40,15,20,20,20,15,10,20,10,5,-20
859424,"Tiger Lily",4,70,85,95,35,15,45,5,0,5,20,35,45,20,-25,-35
859438,"5 Softies",4,50,60,75,85,100,20,5,5,-15,-10,5,-10,20,5,40
859470,"Olive living",4.2,5,10,60,45,25,10,25,5,0,0,5,15,45,25,15
859474,"Forest Springs",4,100,40,15,10,25,0,-10,-5,15,30,10,10,0,0,10
859507,"wood",4.5,50,40,35,20,15,20,20,20,20,20,20,20,20,20,15
859667,"Kei",4.3333,25,30,50,70,80,10,0,-15,5,-15,-10,-10,15,65,0
859692,"Simple joy",4,70,75,100,90,55,45,20,-15,-40,-45,65,65,65,70,45
859792,"Bonjour Allure",4.3333,20,25,40,85,95,-5,15,30,15,0,0,15,50,55,45
859800,"ASIA DELIGHTS",4,45,75,95,60,35,45,15,5,10,15,30,25,10,25,0
859811,"Berry Blast Off",4.25,85,70,65,55,30,0,35,55,65,0,30,35,30,25,10
859843,"Hue Were Always on My Mind",4,20,30,40,70,60,5,5,5,10,10,20,15,20,45,50
859849,"Hovercraft",4,85,60,30,40,45,15,15,5,5,0,55,35,10,5,0
859927,"Penguins",4.25,90,75,5,25,65,0,30,0,0,0,-10,70,0,-20,-5
859928,"red",4.5,10,30,80,60,20,30,15,-25,0,-15,20,40,45,65,25
860030,"T.R.I.F.L.E.R",4,35,45,85,65,30,40,70,10,-10,0,35,35,10,15,5
860050,"C.A.R.N.EV.A.L.E",4.3333,65,80,90,75,40,50,10,-5,-10,60,10,45,50,45,15
860165,"Dreamer",4.5,55,45,35,80,20,40,35,30,25,20,20,5,-5,20,-5
860190,"Vulcanic Activity",4.0833,60,75,50,40,20,-5,-5,10,5,5,5,15,30,20,5
860236,"westy",4.3333,60,80,90,35,40,10,15,5,5,5,30,35,15,20,10
860369,"coral",4.5,60,60,65,65,70,75,70,65,55,55,60,55,55,55,50
860373,"Lion King",4.5,25,55,75,90,50,45,75,20,-10,-20,35,65,80,90,35
860379,"contempoOffice",4.5,15,35,65,50,20,10,30,5,5,5,10,30,20,40,-15
860400,"alive in summer",4,75,95,80,65,50,-50,-30,20,65,70,50,55,60,35,35
860469,"Transitions",4.5,65,60,35,30,85,30,-10,-15,10,0,50,20,0,-10,15
860513,"FIRECLOUDS",4,80,65,30,15,5,10,55,55,30,5,80,70,45,15,10
860526,"Putting Green II",4,30,45,55,70,90,10,25,5,-5,-35,-15,-10,25,40,55
860568,"Show & Tell",4.3333,70,60,40,35,20,10,20,-5,5,0,45,45,5,10,5
860580,"Sugar Breeze",4,75,80,65,55,30,40,35,30,15,5,45,35,5,-10,-10
860597,"Rico Soave",4,50,95,70,50,25,10,-5,0,10,0,40,35,40,25,5
860604,"Tannin Bomb",4,35,20,25,40,55,60,10,20,10,15,35,15,10,15,35
860609,"Merlot Gazpacho",4,40,30,25,20,25,15,10,5,15,30,-5,0,0,10,35
860624,"Blackberry n Peaches",4.5,60,45,30,25,15,50,40,20,15,10,45,25,-10,-15,-20
860637,"Sauvignon Conch",4,25,35,40,65,85,-5,5,30,5,0,20,20,30,60,50
860647,"Agent Orange",4,50,55,30,25,15,40,20,5,0,5,40,30,0,-5,5
860671,"The Milkshake Factory",4.5,35,40,55,65,85,10,15,25,30,20,-10,-5,-5,5,15
860721,"Camo Glam",4,25,50,75,65,35,0,0,5,15,15,5,20,35,20,5
860726,"Shirazzberry",4,30,15,20,25,50,35,10,5,10,25,10,5,0,5,15
860783,"White nights 2",4,50,80,85,80,60,35,20,15,5,0,55,70,50,30,10
860909,"Emozio interactive",4,70,70,30,45,70,45,0,-5,-10,-10,75,0,-20,-25,-40
860911,"Lemonade Deconstructed",4.5,85,75,55,25,60,10,15,20,-10,-35,45,80,60,0,0
860914,"Redwood Forest",4,40,80,65,40,20,40,10,15,25,-5,40,55,55,30,20
860915,"Marinaurum Lasso",4,70,50,15,85,100,15,15,5,-15,-15,60,50,-10,-10,5
860965,"Summertime Cowboy",4,30,50,25,40,75,40,50,10,-5,0,10,40,-10,5,30
860967,"Show your hope",4,40,80,100,75,50,40,5,-15,-35,45,35,-25,65,0,-10
861005,"Teal Chill Out",4.5,100,90,80,55,25,0,0,-10,-15,-10,10,15,10,10,-5
861043,"Sophisticase",4.3333,60,50,40,50,70,-15,0,10,15,5,10,-5,-15,0,15
861054,"MIMOSA",4,80,95,60,20,90,30,5,85,0,-60,30,5,0,20,85
861068,"Genio",4.5,5,15,35,60,45,15,25,10,-15,-10,10,20,20,15,10
861124,"Gypsie",4.3333,20,65,85,75,60,30,10,-20,-20,-15,30,50,45,30,15
861151,"Wasabi Hot",4.5,85,45,85,55,15,0,25,-15,-5,10,5,40,50,45,5
861174,"Summer Color",4.5,40,55,85,70,60,65,70,5,-30,-50,20,15,35,5,55
861208,"green rust",4.5,30,35,60,65,40,15,30,0,20,-10,25,35,40,65,30
861277,"Elephant",4,20,45,80,60,55,5,15,-5,-10,-25,10,15,25,30,45
861289,"ocean mist",4,60,70,90,100,90,20,0,-10,0,-15,-65,-35,-20,0,-5
861334,"Florida Glass",4,40,15,85,65,55,-10,-10,-5,-5,0,45,20,-5,-15,-20
861396,"vaulty mocha",4,60,25,100,20,80,75,20,0,0,-15,55,30,5,-15,-30
861398,"Dust wine",4,90,85,75,70,45,0,0,5,10,30,20,15,10,10,10
861428,"Family Ghost",4.5,15,50,65,80,90,10,15,10,10,-5,10,25,35,60,65
861444,"Underberg",4.3333,55,45,40,35,30,70,40,25,5,-5,35,30,30,25,5
861501,"Low Tide",4.3333,45,55,75,80,55,20,-15,-20,5,15,30,5,15,25,25
